Timestamp,Group_Reward,QoE_Variance,Jain_Index
2025-11-07 16:41:34,7.7157,162.6483,0.9995
2025-11-07 16:41:34,7.7166,158.0780,0.9995
2025-11-07 16:41:34,7.7174,142.8491,0.9995
2025-11-07 16:41:35,7.7152,109.8914,0.9997
2025-11-07 16:41:35,7.7155,112.0596,0.9996
2025-11-07 16:41:35,7.7172,108.4921,0.9997
2025-11-07 16:41:35,7.7162,127.4305,0.9996
2025-11-07 16:41:35,7.7185,161.1638,0.9995
2025-11-07 16:41:35,7.7161,150.8858,0.9995
2025-11-07 16:41:35,7.7157,150.9370,0.9995
2025-11-07 16:41:35,7.7104,278.7660,0.9991
2025-11-07 16:41:35,7.7105,281.3614,0.9991
2025-11-07 16:41:35,7.7110,283.9156,0.9991
2025-11-07 16:41:35,7.7095,282.5089,0.9991
2025-11-07 16:41:36,7.7146,161.5966,0.9995
2025-11-07 16:41:36,7.7122,119.1158,0.9996
