Timestamp,Group_Reward,QoE_Variance,Jain_Index
2025-11-07 16:41:18,7.7253,406.4884,0.9987
2025-11-07 16:41:18,7.7274,457.6404,0.9986
2025-11-07 16:41:18,7.7356,355.5923,0.9989
2025-11-07 16:41:18,7.7371,384.6896,0.9988
2025-11-07 16:41:18,7.7366,401.3220,0.9988
2025-11-07 16:41:18,7.7345,362.9813,0.9989
2025-11-07 16:41:18,7.7348,362.0090,0.9989
2025-11-07 16:41:18,7.7343,351.3964,0.9989
2025-11-07 16:41:18,7.7348,335.5067,0.9990
2025-11-07 16:41:18,7.7373,381.1514,0.9988
2025-11-07 16:41:18,7.7363,387.2298,0.9988
2025-11-07 16:41:19,7.7357,376.6798,0.9989
2025-11-07 16:41:19,7.7357,376.6798,0.9989
2025-11-07 16:41:19,7.7344,349.2446,0.9989
2025-11-07 16:41:19,7.7322,366.6094,0.9989
2025-11-07 16:41:19,7.7327,378.1020,0.9988
2025-11-07 16:41:19,7.7327,378.1020,0.9988
2025-11-07 16:41:19,7.7339,404.7081,0.9988
2025-11-07 16:41:19,7.7369,380.2023,0.9988
2025-11-07 16:41:19,7.7361,365.2905,0.9989
2025-11-07 16:41:19,7.7358,374.1273,0.9989
2025-11-07 16:41:19,7.7346,349.1692,0.9989
2025-11-07 16:41:19,7.7348,348.3793,0.9989
2025-11-07 16:41:20,7.7357,365.0174,0.9989
2025-11-07 16:41:20,7.7359,356.2102,0.9989
2025-11-07 16:41:20,7.7353,345.3562,0.9989
2025-11-07 16:41:20,7.7361,342.9648,0.9990
2025-11-07 16:41:20,7.7377,379.9188,0.9988
2025-11-07 16:41:20,7.7377,379.9188,0.9988
2025-11-07 16:41:20,7.7375,376.5128,0.9989
2025-11-07 16:41:20,7.7322,422.1778,0.9987
2025-11-07 16:41:20,7.7313,397.5050,0.9988
2025-11-07 16:41:20,7.7313,397.5050,0.9988
2025-11-07 16:41:20,7.7317,406.4434,0.9988
2025-11-07 16:41:21,7.7350,373.0802,0.9989
2025-11-07 16:41:21,7.7365,411.7371,0.9987
2025-11-07 16:41:21,7.7368,402.6023,0.9988
2025-11-07 16:41:21,7.7349,373.9235,0.9989
2025-11-07 16:41:21,7.7365,364.9639,0.9989
2025-11-07 16:41:21,7.7367,370.1901,0.9989
2025-11-07 16:41:21,7.7365,376.0847,0.9989
2025-11-07 16:41:21,7.7390,411.9648,0.9988
2025-11-07 16:41:21,7.7299,540.7953,0.9983
2025-11-07 16:41:21,7.7302,550.2474,0.9983
2025-11-07 16:41:21,7.7301,553.0805,0.9983
2025-11-07 16:41:22,7.7259,476.7386,0.9985
2025-11-07 16:41:22,7.7279,440.6237,0.9986
2025-11-07 16:41:22,7.7283,452.9135,0.9986
2025-11-07 16:41:22,7.7280,460.4455,0.9986
2025-11-07 16:41:22,7.7319,524.6149,0.9984
2025-11-07 16:41:22,7.7336,494.0222,0.9985
2025-11-07 16:41:22,7.7334,485.1702,0.9985
2025-11-07 16:41:22,7.7336,476.7249,0.9985
2025-11-07 16:41:23,7.7318,444.8115,0.9986
2025-11-07 16:41:23,7.7335,422.9867,0.9987
2025-11-07 16:41:23,7.7335,421.0314,0.9987
2025-11-07 16:41:23,7.7332,429.4332,0.9987
2025-11-07 16:41:23,7.7331,428.7685,0.9987
2025-11-07 16:41:23,7.7344,416.5318,0.9987
2025-11-07 16:41:23,7.7337,396.6060,0.9988
2025-11-07 16:41:23,7.7342,379.4543,0.9988
2025-11-07 16:41:23,7.7316,349.0893,0.9989
2025-11-07 16:41:23,7.7328,342.1401,0.9990
2025-11-07 16:41:23,7.7338,373.5546,0.9989
2025-11-07 16:41:23,7.7337,378.4491,0.9988
2025-11-07 16:41:24,7.7362,402.9459,0.9988
2025-11-07 16:41:24,7.7384,392.2513,0.9988
2025-11-07 16:41:24,7.7378,373.7551,0.9989
2025-11-07 16:41:24,7.7376,377.7691,0.9989
2025-11-07 16:41:24,7.7363,364.7367,0.9989
2025-11-07 16:41:24,7.7281,438.8070,0.9986
2025-11-07 16:41:24,7.7263,383.1795,0.9988
2025-11-07 16:41:24,7.7263,383.1795,0.9988
2025-11-07 16:41:24,7.7263,384.4095,0.9988
2025-11-07 16:41:24,7.7271,373.6815,0.9988
2025-11-07 16:41:24,7.7285,417.7282,0.9987
2025-11-07 16:41:24,7.7285,417.7282,0.9987
2025-11-07 16:41:24,7.7222,369.4381,0.9988
2025-11-07 16:41:25,7.7171,448.1536,0.9986
2025-11-07 16:41:25,7.7054,137.9549,0.9996
2025-11-07 16:41:25,7.7052,141.5793,0.9995
2025-11-07 16:41:25,7.7110,247.6440,0.9992
2025-11-07 16:41:25,7.7167,184.7019,0.9994
2025-11-07 16:41:25,7.7251,315.3415,0.9990
2025-11-07 16:41:25,7.7253,308.3463,0.9990
2025-11-07 16:41:25,7.7142,266.6889,0.9992
2025-11-07 16:41:25,7.7188,266.6845,0.9992
2025-11-07 16:41:25,7.7181,248.1493,0.9992
2025-11-07 16:41:25,7.7178,253.9112,0.9992
2025-11-07 16:41:25,7.7209,234.5896,0.9993
2025-11-07 16:41:25,7.7194,232.1326,0.9993
2025-11-07 16:41:26,7.7212,283.9788,0.9991
2025-11-07 16:41:26,7.7224,256.5154,0.9992
2025-11-07 16:41:26,7.7281,261.2533,0.9992
2025-11-07 16:41:26,7.7292,256.5064,0.9992
2025-11-07 16:41:26,7.7297,269.7683,0.9992
2025-11-07 16:41:26,7.7288,292.4824,0.9991
2025-11-07 16:41:26,7.7321,322.6025,0.9990
2025-11-07 16:41:26,7.7340,316.0162,0.9990
2025-11-07 16:41:26,7.7346,329.8286,0.9990
2025-11-07 16:41:26,7.7345,332.9141,0.9990
2025-11-07 16:41:26,7.7349,337.4313,0.9990
2025-11-07 16:41:27,7.7349,337.4221,0.9990
2025-11-07 16:41:27,7.7339,315.4468,0.9990
2025-11-07 16:41:27,7.7339,315.4468,0.9990
2025-11-07 16:41:27,7.7336,311.7906,0.9990
2025-11-07 16:41:27,7.7343,311.3147,0.9990
2025-11-07 16:41:27,7.7335,295.1937,0.9991
2025-11-07 16:41:27,7.7335,295.1937,0.9991
2025-11-07 16:41:27,7.7347,310.1006,0.9991
2025-11-07 16:41:27,7.7312,322.6298,0.9990
2025-11-07 16:41:27,7.7328,360.0125,0.9989
2025-11-07 16:41:27,7.7328,360.0125,0.9989
2025-11-07 16:41:27,7.7346,391.3625,0.9988
2025-11-07 16:41:28,7.7347,390.4859,0.9988
2025-11-07 16:41:28,7.7333,358.9995,0.9989
2025-11-07 16:41:28,7.7333,358.9995,0.9989
2025-11-07 16:41:28,7.7341,375.3154,0.9989
2025-11-07 16:41:28,7.7343,373.5512,0.9989
2025-11-07 16:41:28,7.7343,373.4657,0.9989
2025-11-07 16:41:28,7.7343,373.4657,0.9989
2025-11-07 16:41:28,7.7341,367.9257,0.9989
2025-11-07 16:41:28,7.7351,360.3915,0.9989
2025-11-07 16:41:28,7.7346,349.7427,0.9989
2025-11-07 16:41:28,7.7346,349.7427,0.9989
2025-11-07 16:41:29,7.7339,335.2909,0.9990
2025-11-07 16:41:29,7.7334,337.9436,0.9990
2025-11-07 16:41:29,7.7339,348.5753,0.9989
2025-11-07 16:41:29,7.7342,339.9198,0.9990
2025-11-07 16:41:29,7.7336,328.4435,0.9990
2025-11-07 16:41:29,7.7360,319.1576,0.9990
2025-11-07 16:41:29,7.7345,291.5574,0.9991
2025-11-07 16:41:29,7.7343,297.1818,0.9991
2025-11-07 16:41:29,7.7336,286.6977,0.9991
2025-11-07 16:41:29,7.7333,286.7292,0.9991
2025-11-07 16:41:29,7.7355,328.5348,0.9990
2025-11-07 16:41:30,7.7354,331.6794,0.9990
2025-11-07 16:41:30,7.7351,327.4378,0.9990
2025-11-07 16:41:30,7.7354,327.0590,0.9990
2025-11-07 16:41:30,7.7351,320.8146,0.9990
2025-11-07 16:41:30,7.7351,320.8146,0.9990
2025-11-07 16:41:30,7.7257,277.9830,0.9991
2025-11-07 16:41:30,7.7232,270.9245,0.9992
2025-11-07 16:41:30,7.7218,232.0430,0.9993
2025-11-07 16:41:31,7.7215,238.4191,0.9993
2025-11-07 16:41:31,7.7287,274.7563,0.9992
2025-11-07 16:41:31,7.7280,277.2648,0.9991
2025-11-07 16:41:31,7.7296,313.6362,0.9990
2025-11-07 16:41:31,7.7299,305.8718,0.9991
2025-11-07 16:41:31,7.7290,296.3002,0.9991
2025-11-07 16:41:31,7.7290,296.2139,0.9991
2025-11-07 16:41:31,7.7287,287.7942,0.9991
2025-11-07 16:41:31,7.7289,280.0850,0.9991
2025-11-07 16:41:31,7.7304,295.7956,0.9991
2025-11-07 16:41:31,7.7278,316.5977,0.9990
2025-11-07 16:41:31,7.7282,326.7978,0.9990
2025-11-07 16:41:32,7.7281,331.1203,0.9990
2025-11-07 16:41:32,7.7315,392.8013,0.9988
2025-11-07 16:41:32,7.7335,371.1594,0.9989
2025-11-07 16:41:32,7.7331,362.7722,0.9989
2025-11-07 16:41:32,7.7327,373.4475,0.9989
2025-11-07 16:41:32,7.7345,412.9670,0.9987
2025-11-07 16:41:32,7.7368,394.8110,0.9988
2025-11-07 16:41:32,7.7357,375.5298,0.9989
2025-11-07 16:41:32,7.7356,376.8933,0.9989
2025-11-07 16:41:32,7.7342,345.2633,0.9989
2025-11-07 16:41:32,7.7342,345.2633,0.9989
2025-11-07 16:41:32,7.7359,378.5259,0.9988
2025-11-07 16:41:33,7.7362,369.6717,0.9989
2025-11-07 16:41:33,7.7369,384.8678,0.9988
2025-11-07 16:41:33,7.7387,377.3171,0.9989
2025-11-07 16:41:33,7.7396,394.0909,0.9988
2025-11-07 16:41:33,7.7398,384.4218,0.9988
2025-11-07 16:41:33,7.7395,378.6266,0.9989
2025-11-07 16:41:33,7.7391,380.3008,0.9988
2025-11-07 16:41:33,7.7375,348.8872,0.9989
2025-11-07 16:41:33,7.7373,354.8692,0.9989
2025-11-07 16:41:33,7.7370,348.6266,0.9989
2025-11-07 16:41:33,7.7360,352.1983,0.9989
2025-11-07 16:41:34,7.7350,335.5706,0.9990
2025-11-07 16:41:34,7.7349,338.6848,0.9990
2025-11-07 16:41:34,7.7342,324.8805,0.9990
2025-11-07 16:41:34,7.7355,322.1324,0.9990
2025-11-07 16:41:34,7.7380,370.4404,0.9989
2025-11-07 16:41:34,7.7388,344.4547,0.9990
2025-11-07 16:41:34,7.7384,338.7656,0.9990
2025-11-07 16:41:34,7.7314,405.6958,0.9988
2025-11-07 16:41:34,7.7306,385.0330,0.9988
2025-11-07 16:41:34,7.7296,411.4610,0.9987
2025-11-07 16:41:34,7.7298,416.3919,0.9987
2025-11-07 16:41:35,7.7351,362.5080,0.9989
2025-11-07 16:41:35,7.7365,394.1196,0.9988
2025-11-07 16:41:35,7.7367,388.9294,0.9988
2025-11-07 16:41:35,7.7386,426.8232,0.9987
2025-11-07 16:41:35,7.7344,474.9932,0.9985
2025-11-07 16:41:35,7.7338,457.4504,0.9986
2025-11-07 16:41:35,7.7338,457.4504,0.9986
2025-11-07 16:41:35,7.7308,394.8310,0.9988
2025-11-07 16:41:35,7.7332,369.3610,0.9989
2025-11-07 16:41:35,7.7329,361.9179,0.9989
2025-11-07 16:41:35,7.7332,353.4430,0.9989
2025-11-07 16:41:36,7.7339,365.5762,0.9989
2025-11-07 16:41:36,7.7301,411.9295,0.9987
2025-11-07 16:41:36,7.7288,379.0242,0.9988
2025-11-07 16:41:36,7.7286,384.0167,0.9988
2025-11-07 16:41:36,7.7259,332.8133,0.9990
2025-11-07 16:41:36,7.7283,306.4458,0.9991
2025-11-07 16:41:36,7.7294,334.4042,0.9990
2025-11-07 16:41:36,7.7296,329.3292,0.9990
2025-11-07 16:41:36,7.7333,393.1524,0.9988
